,,,Date,,Salesman GK,,Amount
"Jan 1, '23 - Jun 11, 26",,,,,,,
,,,02/26/2025,,,,"28,000.00"
,,,02/26/2025,,"16,221.75",,"1,531,371.00"
,,,02/26/2025,,"8,713.31",,"114,842.00"
,,,02/25/2025,,732.40/6.7%,,"10,861.48"
,,,02/25/2025,,140/2%,,"6,986.00"
,,,02/25/2025,,,,"2,073,600.00"
,,,02/25/2025,,,,"14,300.00"
,,,02/25/2025,,,,"4,147,200.00"
,,,02/25/2025,,,,"29,700.00"
,,,02/25/2025,,,,"414,720.00"
,,,02/25/2025,,,,"4,950.00"
,,,02/25/2025,,,,"456,192.00"
,,,02/25/2025,,,,"4,950.00"
,,,02/25/2025,,,,"2,115,072.00"
,,,02/25/2025,,0,,"14,850.00"
,,,02/25/2025,,"3,530.81",,"63,801.00"
,,,02/25/2025,,39296/6.3%,,"614,400.00"
,,,02/25/2025,,1000/11%,,"8,500.00"
,,,02/25/2025,,14850/9.6%,,"153,902.76"
,,,02/24/2025,," 3,975.00",,"112,890.00"
,,,02/24/2025,,262.15,,"5,145.00"
,,,02/24/2025,,"30,000.00",,"375,000.00"
,,,02/24/2025,,,,"12,598.00"
,,,02/24/2025,,730/11.1%,,"6,550.00"
,,,02/24/2025,,586.50/24.9%,,"2,348.00"
,,,02/24/2025,," 15,990.00",,"569,000.00"
,,,02/24/2025,,340/26%,,"1,300.00"
,,,02/24/2025,,43939.20/5.4%,,"801,907.00"
,,,02/24/2025,,,,"2,073,600.00"
,,,02/24/2025,,0,,"14,000.00"
,,,02/24/2025,,124598.99/6.3%,,"1,970,382.00"
,,,02/21/2025,,"2,125.82",,"36,046.00"
,,,02/20/2025,,,,"2,500.00"
,,,02/20/2025,,3280,,"2,500.00"
,,,02/20/2025,,,,"1,555,200.00"
,,,02/20/2025,,,,"14,850.00"
,,,02/20/2025,,,,"1,555,200.00"
,,,02/20/2025,,,,"14,850.00"
,,,02/20/2025,,21800/6.7%,,"322,850.00"
,,,02/20/2025,,"14,059.55",,"363,242.00"
,,,02/20/2025,,0,,"9,500.00"
,,,02/19/2025,, 89.00,,"1,866.00"
,,,02/19/2025,,,,"2,188,800.00"
,,,02/19/2025,,16347/10.1%,,"160,594.00"
,,,02/19/2025,,"41,225.93",,"861,958.00"
,,,02/19/2025,,,,"9,000.00"
,,,02/19/2025,,"17,897.71",,"382,481.00"
,,,02/18/2025,,"2,126.67",,"33,116.00"
,,,02/18/2025,,,,"1,238.71"
,,,02/18/2025,,224031.11/10.1%,,"2,215,524.00"
,,,02/18/2025,,15720.79/9.7%,,"161,378.00"
,,,02/18/2025,,"10,292.00",,"221,004.00"
,,,02/18/2025,,6000,,"121,000.00"
,,,02/18/2025,,,,"5,000.00"
,,,02/18/2025,,7844.90/6.4%,,"121,254.90"
,,,02/17/2025,,"7,566.71",,"300,000.00"
,,,02/17/2025,,1878.80/10.8%,,"17,278.80"
,,,02/17/2025,,,,0.00
,,,02/17/2025,,,,0.00
,,,02/17/2025,,,,"1,704,960.00"
,,,02/17/2025,,,,"10,000.00"
,,,02/17/2025,,,,"1,532,160.00"
,,,02/17/2025,,"44,475.04",,"1,036,760.00"
,,,02/17/2025,,,,"28,940.00"
,,,02/17/2025,,4831/3%,,"158,410.00"
,,,02/17/2025,,2943/3.3%,,"87,900.00"
,,,02/17/2025,,2943/3.3%,,"87,900.00"
,,,02/14/2025,,4015.77,,"38,873.00"
,,,02/14/2025,,"8,605",,"13,460.00"
,,,02/14/2025,,,,"5,900.00"
,,,02/14/2025,,,,"3,750.00"
,,,02/14/2025,,,,"3,283,200.00"
,,,02/14/2025,,,,"36,000.00"
,,,02/13/2025,,"-2,428.00",,"146,350.00"
,,,02/13/2025,," 5,959.86",,"81,084.98"
,,,02/13/2025,,1820/9%,,"20,000.00"
,,,02/12/2025,,2982/6.63%,,"44,982.00"
,,,02/12/2025,,74863.21/8.5%,,"879,395.00"
,,,02/11/2025,,"4,958.10",,"121,045.50"
,,,02/11/2025,,0,,"7,950.00"
,,,02/11/2025,,,,"1,347,840.00"
,,,02/11/2025,,,,"5,500.00"
,,,02/11/2025,,"26,023.29",,"275,600.00"
,,,02/11/2025,,"4,968.72",,"62,698.05"
,,,02/11/2025,,29631.67/7.6%,,"387,906.00"
,,,02/11/2025,,0,,"12,546.00"
,,,02/11/2025,,686.00,,"6,980.00"
,,,02/11/2025,,"69,229.99",,"1,433,531.00"
,,,02/11/2025,,0,,"50,000.00"
,,,02/11/2025,,,,"2,009,280.00"
,,,02/11/2025,,,,"38,750.00"
,,,02/11/2025,,,,"2,009,280.00"
,,,02/11/2025,,,,"36,825.00"
,,,02/11/2025,," 1,409.90",,"40,294.00"
,,,02/10/2025,,6176,,"79,776.00"
,,,02/10/2025,,"18,690.00",,"155,190.00"
,,,02/10/2025,,0,,"2,500.00"
,,,02/10/2025,, 53.00,,824.00
,,,02/10/2025,,"31,904",,"486,082.00"
,,,02/10/2025,,2350/14.73%,,"15,950.00"
,,,02/10/2025,,9106/8.59% excluded 2% com,,"105,950.00"
,,,02/07/2025,,,,"2,131,200.00"
,,,02/07/2025,,,,"10,000.00"
,,,02/07/2025,," 14,777.60",,"577,695.00"
,,,02/07/2025,,,,"4,550,400.00"
,,,02/07/2025,,"5,831.69",,"50,318.20"
,,,02/07/2025,,0,,"2,500.00"
,,,02/07/2025,,425.60/27%,,"1,545.60"
,,,02/07/2025,,,,0.00
,,,02/06/2025,,"18,945.00",,"393,848.00"
,,,02/06/2025,,,,"17,000.00"
,,,02/06/2025,,,,"2,131,200.00"
,,,02/06/2025,,0,,"28,000.00"
,,,02/06/2025,,2501/31%,,"7,970.00"
,,,02/05/2025,,"25,894.80",,"405,694.80"
,,,02/05/2025,,9399.43/7.1%,,"132,000.00"
,,,02/05/2025,,46184.99/9.2%,,"501,879.00"
,,,02/05/2025,,0,,"10,500.00"
,,,02/05/2025,,14586.92/3.1%,,"456,530.00"
,,,02/05/2025,,0,,"12,456.00"
,,,02/05/2025,,4621.43/4.8%,,"95,180.00"
,,,02/05/2025,,55543.54/1.8%,,"3,150,244.00"
,,,02/05/2025,,,,"2,557,440.00"
,,,02/04/2025,,736.32,,"7,824.63"
,,,02/04/2025,," 6,574.75",,"143,563.00"
,,,02/04/2025,," 7,150.70",,"255,000.00"
,,,02/04/2025,,"197,385.39",,"9,339,709.95"
,,,02/04/2025,,"6,514.00",,"87,892.00"
,,,02/04/2025,,"5,328",,"72,204.00"
,,,02/04/2025,,"9,303.00",,"124,716.00"
,,,02/04/2025,,"6,049",,"81,614.00"
,,,02/04/2025,,31450.80,,"650,000.00"
,,,02/04/2025,,"4.74%/30,807",,"636,100.00"
,,,02/04/2025,,,,"30,750.00"
,,,02/04/2025,,,,"30,750.00"
,,,02/03/2025,,,,"33,000.00"
,,,02/03/2025,,,,"1,306,368.00"
,,,02/03/2025,,"1,934.75",,"26,160.00"
,,,02/03/2025,,236,,"5,909.00"
,,,02/03/2025,,773,,"8,584.00"
,,,02/03/2025,,773,,"8,584.00"
,,,01/31/2025,,"1,445.48",,"14,672.00"
,,,01/31/2025,,888,,"8,148.00"
,,,01/31/2025,,"1,480",,"13,580.00"
,,,01/31/2025,,"1,205.48",,"12,968.00"
,,,01/31/2025,,"17,514.96",,"304,900.00"
,,,01/30/2025,,"3,611.00",,"70,700.00"
,,,01/30/2025,,"3,544.25",,"381,896.96"
,,,01/30/2025,,"88,051.13",,"1,000,928.00"
,,,01/30/2025,,,,"36,288.00"
,,,01/28/2025,," 8,174.40",,"165,540.00"
,,,01/28/2025,," 5,700.70",,"73,158.00"
,,,01/28/2025,,,,"13,000.00"
,,,01/28/2025,,24.00,,572.00
,,,01/28/2025,,"9,523.50",,"145,418.00"
,,,01/28/2025,,"28,265.22",,"426,270.00"
,,,01/28/2025,,"31,300.12",,"744,257.20"
,,,01/28/2025,,,,"1,948,320.00"
,,,01/28/2025,,"2,444.78",,"58,158.00"
,,,01/27/2025,,"6,007",,"131,630.00"
,,,01/27/2025,," 18,693.94",,"244,634.40"
,,,01/27/2025,,,,"749,952.00"
,,,01/27/2025,,16926.81/4.5%,,"370,249.00"
,,,01/27/2025,,0,,"9,000.00"
,,,01/27/2025,,"2,747",,"92,840.00"
,,,01/27/2025,,"10,583.40",,"362,700.00"
,,,01/27/2025,,"44,260.48",,"60,200.00"
,,,01/27/2025,,0,,"43,621.16"
,,,01/27/2025,,39491.93/4.5%,,"862,300.00"
,,,01/24/2025,," 52,380.00",,"365,000.00"
,,,01/24/2025,,"3,224.25",,"43,600.00"
,,,01/24/2025,,1452,,"30,528.00"
,,,01/24/2025,,"19,334.92",,"216,454.92"
,,,01/24/2025,,,,"2,426,020.80"
,,,01/23/2025,,3479/6.6%,,"52,479.00"
,,,01/23/2025,,0,,"2,700.00"
,,,01/23/2025,,3511.56/3.5%,,0.00
,,,01/23/2025,,1127.16/7.6%,,"14,708.94"
,,,01/23/2025,,16200/9%,,"176,818.95"
,,,01/23/2025,,"12,124.10",,"103,033.00"
,,,01/23/2025,,9008/24%,,"37,276.00"
,,,01/22/2025,,"69,728.03",,0.00
,,,01/22/2025,,,,0.00
,,,01/22/2025,,"40,382.00",,"918,000.00"
,,,01/22/2025,,,,"1,500.00"
,,,01/22/2025,,5242.75/17%,,"30,403.00"
,,,01/22/2025,,,,"1,553,550.00"
,,,01/22/2025,,,,"21,000.00"
,,,01/22/2025,,"4,393.23",,0.00
,,,01/22/2025,,,,0.00
,,,01/22/2025,,14823.45/4.9%,,"299,100.00"
,,,01/21/2025,,"36,708.86",,"692,761.86"
,,,01/21/2025,,"5,614.58",,"110,200.00"
,,,01/20/2025,,3310/4.7%,,"69,000.00"
,,,01/17/2025,,"23,506.73",,"249,559.00"
,,,01/17/2025,,,,"18,144.00"
,,,01/17/2025,,"6,422.25",,"50,740.00"
,,,01/17/2025,,"3,600.00",,"49,000.00"
,,,01/17/2025,,"19,923.21",,"417,374.88"
,,,01/17/2025,,,,"29,960.00"
,,,01/16/2025,,"44,477.89",,"955,055.00"
,,,01/16/2025,,"19,778.56",,"282,220.00"
,,,01/16/2025,,"9,722.87",,"114,064.00"
,,,01/16/2025,,"10,285.27",,"142,378.00"
,,,01/16/2025,,33094.73/3.4%,,"970,526.70"
,,,01/16/2025,,0,,"48,000.00"
,,,01/16/2025,,23922/4.7%,,"507,456.00"
,,,01/16/2025,,2508.14/5%,,"50,057.00"
,,,01/15/2025,,"1,107",,"9,540.00"
,,,01/15/2025,,12689.96/20.9%,,"60,486.00"
,,,01/15/2025,,,,"1,000.00"
,,,01/15/2025,,"18,990.09",,"211,713.00"
,,,01/14/2025,,"22,403.04",,"355,230.00"
,,,01/14/2025,,,,"15,456.00"
,,,01/14/2025,,12207.88/12.3%,,"98,456.00"
,,,01/14/2025,,"12,693.71",,"400,381.45"
,,,01/14/2025,,"2,307.35",,"183,311.78"
,,,01/14/2025,," 3,562.00",,"26,055.00"
,,,01/14/2025,,110960.90/19.9%,,"555,760.00"
,,,01/14/2025,,,,"35,000.00"
,,,01/14/2025,, 888.04,,"11,583.00"
,,,01/14/2025,,,,"5,000.00"
,,,01/13/2025,,"1,309.00",,"17,561.00"
,,,01/13/2025,,"5,583.49",,"98,702.00"
,,,01/13/2025,,0,,"15,456.00"
,,,01/13/2025,,"31,715.08",,"201,911.56"
,,,01/13/2025,,"5,250.96",,"115,521.12"
,,,01/13/2025,,"3,789.98",,"301,170.18"
,,,01/13/2025,,"5,941.76",,"187,323.03"
,,,01/13/2025,,2850/25%,,"11,400.00"
,,,01/10/2025,," 38,715.40",,"396,290.00"
,,,01/10/2025,,"345,016",,"6,549,526.00"
,,,01/10/2025,,,,"200,000.00"
,,,01/10/2025,,"16,674",,"177,352.00"
,,,01/10/2025,,,,"13,000.00"
,,,01/10/2025,,"29,323.95",,"470,890.00"
,,,01/10/2025,,,,"18,144.00"
,,,01/10/2025,,"5,475",,"135,086.00"
,,,01/09/2025,,"399,793.57",,"1,309,535.00"
,,,01/09/2025,,0,,"33,000.00"
,,,01/09/2025,,19239.65/4.8%,,"397,500.00"
,,,01/08/2025,,"1,599",,"13,780.00"
,,,01/08/2025,," 5,082.64",,"119,654.00"
,,,01/08/2025,,,,"1,500.00"
,,,01/08/2025,,"9,633/18.24%",,"52,800.00"
,,,01/07/2025,,,,"3,180.00"
,,,01/07/2025,,"62,153.85",,"1,353,538.55"
,,,01/07/2025,,0,,"22,500.00"
,,,01/07/2025,,"12,877.12",,"117,170.00"
,,,01/06/2025,,812.60/10.7%,,"7,560.00"
,,,01/06/2025,,,,"546,167.00"
,,,01/06/2025,,"22,924.52",,"347,594.00"
,,,01/06/2025,,0,,"10,500.00"
,,,01/06/2025,," 5,430.00",,"58,080.00"
,,,01/03/2025,,658/10.9%,,"6,020.00"
,,,01/03/2025,,"52,796.23",,"565,830.00"
,,,01/03/2025,,0,,"40,520.00"
,,,01/03/2025,,"5,617.36",,"60,508.00"
,,,01/03/2025,,0,,"13,500.00"
,,,01/03/2025,,7610.10/7.7%,,"98,355.10"
,,,01/02/2025,,"768,906",,"4,437,010.00"
,,,01/02/2025,,0,,"52,000.00"
,,,01/02/2025,,"2,621.00",,"88,360.00"
,,,01/02/2025,,0,,"8,000.00"
,,,01/02/2025,,"21,283.30",,"768,386.00"
,,,01/02/2025,,43908.65/4.6%,,"412,020.00"
,,,01/02/2025,,0,,"9,000.00"
,,,12/20/2024,,,,"3,825,792.00"
,,,12/18/2024,,"3,660.00",,"47,000.00"
,,,12/18/2024,,"4,233.46",,"43,854.87"
,,,12/18/2024,,89277.40,,"580,422.40"
,,,12/17/2024,,"8,297.06",,"174,980.00"
,,,12/17/2024,,4095/6%,,"67,500.00"
,,,12/17/2024,," 4,625.38",,"61,495.92"
,,,12/17/2024,,0,,"5,900.00"
,,,12/16/2024,,72168.81/8.9%,,"804,007.50"
,,,12/16/2024,,50.626.60,,"928,306.61"
,,,12/16/2024,,0,,"19,500.00"
,,,12/13/2024,," 50,886.23",,"1,441,736.14"
,,,12/13/2024,,0,,"19,125.00"
,,,12/12/2024,," 6,501.55",,"25,628.00"
,,,12/12/2024,,,,"1,399,680.00"
,,,12/12/2024,,"36,083.96",,"741,109.32"
,,,12/12/2024,,464.00,,"163,520.00"
,,,12/12/2024,,"20,362.35",,"421,302.12"
,,,12/12/2024,,2716.77/3.7%,,"72,223.00"
,,,12/12/2024,,"25,018.87",,"749,610.45"
,,,12/12/2024,,,,"14,000.00"
,,,12/12/2024,,7782.96,,"96,690.00"
,,,12/12/2024,," 1,669.50/3%",,"57,876.00"
,,,12/10/2024,,3314.08/3.2%,,"103,400.00"
,,,12/10/2024,, 762.00,,"17,264.00"
,,,12/10/2024,,,,"3,547,152.00"
,,,12/10/2024,,39210.88,,"976,948.00"
,,,12/10/2024,,0,,"41,580.00"
,,,12/09/2024,,"20,544/4.15%",,"136,507.87"
,,,12/06/2024,,"12,166.00",,"205,150.00"
,,,12/06/2024,,,,"28,900.00"
,,,12/06/2024,,0,,"4,500.00"
,,,12/06/2024,," 17,292.15",,"242,686.00"
,,,12/06/2024,,0,,"13,000.00"
,,,12/05/2024,,"1,607.14",,"17,290.00"
,,,12/05/2024,,,,"15,000.00"
,,,12/05/2024,,,,"6,500.00"
,,,12/04/2024,,"21,643.50",,"833,850.00"
,,,12/04/2024,,10630.35/5.2%,,"201,901.54"
,,,12/03/2024,,,,"590,400.00"
,,,12/03/2024,,"31,435.72",,"514,657.00"
,,,12/03/2024,,,,"7,651,584.00"
,,,12/02/2024,,4405/7.7%,,"56,980.00"
,,,12/02/2024,,5640/4.1%,,"137,000.00"
,,,12/02/2024,,42920.44/4.1%,,"1,032,454.08"
,,,12/02/2024,,,,"53,210.00"
,,,11/29/2024,,"4,046.0",,"54,876.00"
,,,11/29/2024,,"27,253.98",,"357,222.06"
,,,11/29/2024,,,,"1,283,040.00"
,,,11/29/2024,,17470.24/5.6%,,"306,518.71"
,,,11/29/2024,,"5,012.80",,"108,160.00"
,,,11/29/2024,,"86,571.39",,"386,251.74"
,,,11/29/2024,,,,"2,612,736.00"
,,,11/29/2024,,,,"1,749,600.00"
,,,11/28/2024,,"25,945.54",,"383,971.00"
,,,11/28/2024,,0,,"15,456.00"
,,,11/28/2024,,,,"2,661,984.00"
,,,11/28/2024,,6974.1/10.49%,,"65,178.92"
,,,11/28/2024,," 12,240.25",,"222,175.00"
,,,11/28/2024,,0,,"32,368.00"
,,,11/27/2024,,"3,665.15",,"59,200.00"
,,,11/27/2024,,22148.82/5.4%,,"409,996.74"
,,,11/27/2024,,"6,064.40",,"91,910.00"
,,,11/26/2024,,0,,200.00
,,,11/26/2024,,,,"1,190,592.00"
,,,11/26/2024,,0,,"7,950.00"
,,,11/26/2024,," 13,064.00",,"129,728.00"
,,,11/25/2024,,0,,"1,500.00"
,,,11/25/2024,,93104.62,,"1,278,832.03"
,,,11/25/2024,,13986.99,,"109,504.08"
,,,11/25/2024,,0,,"37,000.00"
,,,11/25/2024,,0,,200.00
,,,11/25/2024,,,,"290,304.00"
,,,11/22/2024,,85056,,0.00
,,,11/22/2024,,,,"1,497,600.00"
,,,11/22/2024,,,,0.00
,,,11/22/2024,,0,,0.00
,,,11/22/2024,,25160.98/10.5%,,"238,700.00"
,,,11/22/2024,,"5,100.00",,"54,000.00"
,,,11/21/2024,,"3,213.00",,"42,840.00"
,,,11/21/2024,,"1,341.00",,"20,500.00"
,,,11/21/2024,,0,,"5,000.00"
,,,11/20/2024,,"155,565/4.15%",,"3,745,027.89"
,,,11/20/2024,,4184.32/7.2%,,"57,820.00"
,,,11/19/2024,,12644.46/7.9%,,"159,000.00"
,,,11/19/2024,,"4,636/6.24%",,"74,298.15"
,,,11/19/2024,,1560/13%,,"12,000.00"
,,,11/19/2024,,,,"463,010.00"
,,,11/19/2024,,0,,"24,000.00"
,,,11/19/2024,,1943.60/3.6%,,"52,990.00"
,,,11/18/2024,,,,"4,780,800.00"
,,,11/18/2024,,673.95/14%,,"4,806.00"
,,,11/18/2024,,"139,027.22",,"950,525.40"
,,,11/18/2024,,0,,"13,500.00"
,,,11/18/2024,,7610.04/8.4%,,"89,571.53"
,,,11/15/2024,,"12,394.59",,"53,715.00"
,,,11/15/2024,,"5,200.00",,"55,250.00"
,,,11/14/2024,,,,"4,608,000.00"
,,,11/14/2024,,,,"1,749,600.00"
,,,11/14/2024,,"14,960/16.96%",,"88,189.00"
,,,11/14/2024,,488/13.48%,,"3,620.00"
,,,11/13/2024,,3752.80/11%,,"33,822.54"
,,,11/13/2024,,2346.77/8.2%,,"28,584.00"
,,,11/13/2024,,7414/8.4%,,"87,808.05"
,,,11/13/2024,,3201.35/6.3%,,"50,239.71"
,,,11/13/2024,,14175/6%,,"235,500.00"
,,,11/13/2024,,0,,"7,200.00"
,,,11/12/2024,,0,,"22,500.00"
,,,11/12/2024,,3314.08/3.2%,,"103,400.00"
,,,11/12/2024,,"25,632.86",,"138,000.00"
,,,11/12/2024,,12797.80/10.4%,,"122,370.00"
,,,11/12/2024,,0,,"1,500.00"
,,,11/12/2024,,15894.95/4.6%,,"342,958.00"
,,,11/12/2024,,0,,"9,000.00"
,,,11/12/2024,,"34,233.63",,"494,600.00"
,,,11/12/2024,,0,,"17,784.00"
,,,11/12/2024,,29164.81/6.6%,,"436,218.00"
,,,11/11/2024,,1704/13.5%,,"12,600.00"
,,,11/11/2024,,201510.82,,"4,367,880.46"
,,,11/11/2024,,0,,"4,950.00"
,,,11/11/2024,,"21,061.33",,"369,724.62"
,,,11/11/2024,,"19,501.61",,"353,845.70"
,,,11/11/2024,,41651/2.8%,,"1,478,980.00"
,,,11/11/2024,,0,,"50,000.00"
,,,11/11/2024,,,,"12,492,480.00"
,,,11/11/2024,,0,,"245,000.00"
,,,11/11/2024,,"16,297.60/4.50%",,"355,090.00"
,,,11/11/2024,,0,,"12,375.00"
,,,11/11/2024,, 724.00,,"5,950.00"
,,,11/11/2024,,64.00,,848.00
,,,11/11/2024,,810/6%,,"1,350.00"
,,,11/11/2024,,286.10/7.91%,,"3,616.00"
,,,11/08/2024,," 5,224.00",,"65,692.00"
,,,11/08/2024,,"18,052.20",,"84,860.00"
,,,11/07/2024,,,,"941,184.00"
,,,11/07/2024,,,,"60,000.00"
,,,11/07/2024,,"1,439.44",,"24,533.04"
,,,11/07/2024,,5735.40/7.5%,,"76,308.00"
,,,11/07/2024,,"4,550",,"83,520.00"
,,,11/07/2024,,,,0.00
,,,11/07/2024,,"8,274.65",,"959,322.00"
,,,11/07/2024,,0,,"26,000.00"
,,,11/07/2024,,19850/8.7%,,"225,844.00"
,,,11/07/2024,,,,"2,361,600.00"
,,,11/07/2024,,0,,0.00
,,,11/06/2024,,"2,784.29",,"74,000.00"
,,,11/06/2024,,,,"2,073,600.00"
,,,11/06/2024,,"114,609.98",,"2,412,192.00"
,,,11/06/2024,,"14,019.05",,"361,331.88"
,,,11/06/2024,,0,,"143,000.00"
,,,11/06/2024,,,,"873,600.00"
,,,11/06/2024,,0,,"5,000.00"
,,,11/05/2024,,"2,250.00",,"30,000.00"
,,,11/05/2024,,"26,064/7.52%",,"346,400.00"
,,,11/05/2024,,0,,"55,000.00"
,,,11/05/2024,," 14,097.00",,"738,300.00"
,,,11/05/2024,,"5,512",,"96,092.00"
,,,11/05/2024,,0,,"18,620.00"
,,,11/05/2024,,0,,"160,000.00"
,,,11/05/2024,," 2,124.83",,"27,177.83"
,,,11/05/2024,,"23,624",,"285,545.00"
,,,11/05/2024,,0,,"5,000.00"
,,,11/05/2024,,0,,"16,660.00"
,,,11/04/2024,,335.14,,"10,084.98"
,,,11/04/2024,,"4,077.48",,"61,632.00"
,,,11/04/2024,,833.47,,"12,070.00"
,,,11/04/2024,,"3,570.52",,"43,040.00"
,,,11/04/2024,,"6,108/9.71%",,"76,845.00"
,,,11/04/2024,,800.00,,"1,200.00"
,,,11/04/2024,,19885.29,,"508,916.62"
,,,11/04/2024,,"7,706/6.44%",,"77,240.00"
,,,11/04/2024,," 7,368.00",,"53,432.00"
,,,10/31/2024,,"43,126.05",,"1,692,147.20"
,,,10/30/2024,,"5,202.61",,"174,858.00"
,,,10/29/2024,,456/17.17%,,"2,656.00"
,,,10/29/2024,,"8,265.13",,"108,060.00"
,,,10/29/2024,,"8,265.13",,"108,060.00"
,,,10/29/2024,,"36,501.43",,"1,332,831.30"
,,,10/29/2024,,0,,"180,000.00"
,,,10/28/2024,,"6,806.46",,"60,900.00"
,,,10/28/2024,,3321.62/6.3%,,"51,924.54"
,,,10/28/2024,,"11,094.22",,"140,232.00"
,,,10/28/2024,,"19,367.65",,"86,397.00"
,,,10/28/2024,,0,,"18,020.00"
,,,10/25/2024,," 8,910.79",,"145,875.00"
,,,10/25/2024,,25504.96/5.7%,,"440,758.43"
,,,10/25/2024,," 14,920.25",,"370,494.80"
,,,10/25/2024,,0,,"33,836.00"
,,,10/24/2024,," 1,504.46",,"14,918.01"
,,,10/24/2024,,1810.24/18.2%,,"9,906.24"
,,,10/24/2024,,38776.26/4.3%,,"894,139.72"
,,,10/23/2024,,9.54%/2853,,"29,891.16"
,,,10/22/2024,, 768.50,,"15,726.00"
,,,10/22/2024,,,,"7,500.00"
,,,10/22/2024,,"26,158.89",,"519,285.00"
,,,10/22/2024,,18594.67,,"158,890.00"
,,,10/21/2024,,1267.58,,"11,303.94"
,,,10/21/2024,,789.60/9.2,,"8,510.71"
,,,10/21/2024,,,,"6,912,000.00"
,,,10/18/2024,,800,,"1,960.00"
,,,10/18/2024,,,,"2,332,800.00"
,,,10/18/2024,,,,"2,620,800.00"
,,,10/18/2024,,,,"4,780,800.00"
,,,10/18/2024,,"11,486/11.14%",,"103,086.00"
,,,10/18/2024,,0,,"2,700.00"
,,,10/18/2024,,7254/8.6%,,"83,520.00"
,,,10/18/2024,,1743.90/3.00%,,"57,273.98"
,,,10/17/2024,,"2,415.00",,"36,750.00"
,,,10/17/2024,,10475.01/8.4,,"123,784.17"
,,,10/16/2024,,,,"4,608,000.00"
,,,10/16/2024,,"41,012.57",,"220,800.00"
,,,10/16/2024,,"8,274.65",,"106,190.00"
,,,10/16/2024,, 730.80,,"13,020.00"
,,,10/16/2024,,0,,"5,000.00"
,,,10/16/2024,,,,"749,952.00"
,,,10/16/2024,," 11,960.00",,"370,000.00"
,,,10/16/2024,,1577.64,,"24,451.00"
,,,10/16/2024,,0,,"5,000.00"
,,,10/15/2024,,705.85,,"12,468.00"
,,,10/15/2024,,558,,"4,996.00"
,,,10/14/2024,," 5,767",,"22,256.00"
,,,10/14/2024,,"3,179.37",,"18,256.92"
,,,10/14/2024,,8232.77,,"121,550.00"
,,,10/14/2024,,243.80,,"2,643.80"
,,,10/14/2024,," 1,499.37",,"49,476.00"
,,,10/14/2024,,,,"11,400.00"
,,,10/14/2024,,,,"570,180.00"
,,,10/14/2024,,"3,493.58",,"141,000.00"
,,,10/14/2024,,,,0.00
,,,10/14/2024,,2729/12.50%,,"21,834.00"
,,,10/11/2024,," 4,712.35",,"87,695.00"
,,,10/11/2024,,394,,"13,552.00"
,,,10/10/2024,,6200/10.66%,,"55,450.00"
,,,10/10/2024,,985/18.47%,,"5,332.00"
,,,10/10/2024,,4348.26,,"55,758.04"
,,,10/10/2024,,"2,398",,"22,026.00"
,,,10/09/2024,,"5,650.36",,"99,748.00"
,,,10/09/2024,,"1,200.00",,"18,300.00"
,,,10/09/2024,,"3,796",,"27,878.00"
,,,10/09/2024,,720,,"4,320.00"
,,,10/09/2024,,5991/13.01%,,"46,046.00"
,,,10/09/2024,,,,"2,419,200.00"
,,,10/09/2024,,"4,334",,"21,010.00"
,,,10/09/2024,,3299/10.85%,,"30,401.00"
,,,10/09/2024,,"52,306.29",,"198,567.64"
,,,10/08/2024,," 48,502.00",,"533,692.00"
,,,10/08/2024,,"17,923.99",,"180,048.00"
,,,10/08/2024,,,,"9,850.00"
,,,10/08/2024,," 6,148.00",,"55,760.00"
,,,10/07/2024,,"2,625",,"46,375.00"
,,,10/04/2024,,"12,229.77",,"262,070.00"
,,,10/04/2024,,0,,"13,350.00"
,,,10/04/2024,," 4,864.58",,"161,101.00"
,,,10/03/2024,,1269/9.09%,,"13,964.00"
,,,10/03/2024,,,,"2,009,280.00"
,,,10/03/2024,," 4,952.77",,"169,330.00"
,,,10/03/2024,," 1,564.50",,"43,666.50"
,,,10/03/2024,," 5,094.50",,"78,150.00"
,,,10/03/2024,,720,,"4,320.00"
,,,10/03/2024,,"102,853.34",,"3,669,304.08"
,,,10/02/2024,,4640,,"70,500.00"
,,,10/02/2024,,407.10,,"120,000.00"
,,,10/02/2024,,3008.60,,"49,824.00"
,,,10/02/2024,,0,,"8,960.00"
,,,10/02/2024,," 4,900.00",,"74,044.00"
,,,10/01/2024,,"65,901.30",,"582,435.00"
,,,10/01/2024,,,,"4,804,800.00"
,,,10/01/2024,,,,"98,000.00"
,,,10/01/2024,,"32,431.89",,"611,794.89"
,,,10/01/2024,,0,,"17,000.00"
,,,10/01/2024,," 6,723.92",,"66,701.98"
,,,10/01/2024,," 13,213.61",,"441,261.00"
,,,10/01/2024,,,,"11,580.00"
,,,09/30/2024,,18490.68,,"111,046.10"
,,,09/30/2024,,8036.64,,"24,885.00"
,,,09/30/2024,,,,"5,093,000.00"
,,,09/27/2024,,"45,466.30",,"384,023.00"
,,,09/27/2024,,0,,"55,000.00"
,,,09/27/2024,,2925.72,,"67,598.58"
,,,09/26/2024,,"7,414.14",,"107,676.60"
,,,09/26/2024,,"1,466.80",,"50,342.40"
,,,09/26/2024,," 5,916.00",,"95,500.00"
,,,09/25/2024,,7270,,"91,250.00"
,,,09/25/2024,,,,"5,600.00"
,,,09/25/2024,," 14,869.12",,"510,189.59"
